AccountType,EventID,TimeGenerated_unix,Account,Computer,Task
Unknown,5158,1789462716,Account612,10.24.2.185,12810
User,4656,1789108085,Account132,10.6.6.22,12800
Unknown,4663,1789466714,Account342,10.24.2.192,12812
Unknown,4778,1789382083,Account659,10.235.9.57,12551
Machine,4660,1789465097,Account428,10.24.2.87,12800
Machine,4627,1789462540,Account532,10.235.9.71,12554
Unknown,4627,1789475286,Account282,10.6.6.84,12554
Machine,4702,1789472393,Account6,10.6.6.28,12804
Machine,4771,1789476928,Account253,10.168.5.136,14339
User,5145,1789098338,Account366,10.235.9.210,12811
User,5145,1789476404,Account276,10.168.5.67,12811
Machine,5449,1789465324,Account31,10.168.5.133,13572
Machine,4670,1789464875,Account421,10.24.2.125,13570
Machine,4674,1789487970,Account310,10.168.5.220,13056
Unknown,5449,1789462951,Account328,10.168.5.160,13572
Machine,4634,1789468465,Account420,10.235.9.57,12545
Machine,5059,1789466857,Account205,10.24.2.89,12292
User,5058,1789469698,Account412,10.168.5.165,12292
Unknown,4948,1789467832,Account439,10.24.2.170,13571
Machine,5379,1789480305,Account650,10.235.9.153,13824
Unknown,4946,1789461624,Account223,10.235.9.176,13571
Machine,5158,1789475342,Account356,10.168.5.173,12810
Unknown,4660,1789468742,Account149,10.24.2.87,12800
Machine,6416,1789466436,Account516,10.168.5.20,13316
Unknown,4660,1789470148,Account32,10.168.5.121,12800
Unknown,5136,1789473302,Account305,10.168.5.190,14081
Unknown,4771,1789467865,Account526,10.24.2.229,14339
User,4738,1789333344,Account362,10.24.2.178,13824
Machine,6427,1789474023,Account32,10.6.6.18,12555
Machine,4768,1789458372,Account231,10.24.2.97,14339
Machine,4768,1789477038,Account233,10.235.9.181,14339
User,5145,1789477275,Account149,10.168.5.102,12811
User,4697,1789471046,Account238,10.168.5.16,12289
Unknown,4801,1789474497,Account518,10.168.5.146,12551
Machine,4738,1789468026,Account659,10.235.9.97,13824
Machine,4672,1789471227,Account489,10.168.5.161,12548
Machine,4670,1789472241,Account586,10.168.5.213,13570
User,5145,1788920830,Account52,10.6.6.77,12811
Machine,5136,1789483877,Account158,10.235.9.124,14081
Machine,4625,1789474353,Account473,10.235.9.107,12544
Machine,4769,1789483617,Account533,10.235.9.239,14337
User,5379,1789480310,Account66,10.168.5.64,13824
User,5145,1788992021,Account4,10.235.9.160,12811
Unknown,4771,1789468825,Account287,10.235.9.77,14339
Unknown,4904,1789463295,Account40,10.235.9.181,13568
Unknown,4946,1789465975,Account94,10.235.9.141,13571
Machine,4799,1789473496,Account3,10.24.2.129,13826
Machine,5059,1789466547,Account311,10.168.5.198,12292
Machine,5059,1789483687,Account490,10.168.5.16,12292
User,4674,1789486978,Account366,10.168.5.68,13056
Unknown,4663,1789464715,Account552,10.168.5.94,12812
Unknown,5058,1789459181,Account189,10.235.9.113,12292
Machine,4624,1789472491,Account263,10.168.5.58,12544
Machine,6416,1789474955,Account640,10.24.2.175,13316
Machine,5059,1789466144,Account461,10.168.5.69,12292
Unknown,4957,1789464844,Account241,10.24.2.156,13571
Machine,4769,1789472058,Account530,10.168.5.224,14337
User,5145,1789022998,Account482,10.235.9.140,12811
Machine,5158,1789467928,Account593,10.168.5.42,12810
Unknown,5145,1789279990,Account626,10.235.9.146,12811
Machine,4768,1789472597,Account38,10.24.2.204,14339
Unknown,4770,1789461233,Account627,10.6.6.13,14337
Machine,4702,1789466222,Account504,10.168.5.70,12804
Unknown,4770,1789468208,Account655,10.235.9.165,14337
User,4770,1789472109,Account158,10.24.2.176,14337
Unknown,4770,1789459671,Account282,10.24.2.198,14337
Unknown,4674,1789477897,Account587,10.235.9.91,13056
Unknown,4660,1789455438,Account225,10.24.2.173,12800
Machine,4724,1789477443,Account516,10.24.2.238,13824
Machine,5059,1789476836,Account288,10.24.2.95,12292
Unknown,5157,1789462268,Account81,10.235.9.96,12810
User,5145,1789065320,Account454,10.168.5.187,12811
Unknown,4770,1789473639,Account265,10.235.9.52,14337
Unknown,4779,1789465792,Account386,10.168.5.121,12551
Unknown,4769,1789470838,Account165,10.168.5.213,14337
User,4797,1789200902,Account170,10.235.9.72,13824
Unknown,4778,1789467218,Account90,10.235.9.156,12551
Machine,4742,1789467509,Account229,10.168.5.118,13825
Machine,4905,1789478170,Account225,10.235.9.47,13568
Unknown,4624,1789475298,Account518,10.235.9.130,12544
User,4673,1789002823,Account289,10.168.5.30,13056
Machine,4738,1789468277,Account415,10.24.2.187,13824
User,4674,1789473232,Account50,10.168.5.177,13056
Machine,4624,1789472052,Account278,10.168.5.142,12544
Machine,5136,1789471690,Account697,10.168.5.117,14081
Machine,4673,1789476381,Account374,10.168.5.34,13056
User,5059,1789475793,Account554,10.24.2.235,12292
User,4634,1789468636,Account645,10.235.9.74,12545
Unknown,4946,1789457430,Account328,10.24.2.180,13571
Machine,4702,1789482139,Account145,10.235.9.128,12804
Unknown,5449,1789461046,Account571,10.235.9.168,13572
Unknown,5449,1789462083,Account679,10.6.6.54,13572
Machine,4624,1789473710,Account449,10.235.9.232,12544
Machine,4624,1789475414,Account195,10.24.2.175,12544
Machine,4770,1789468537,Account202,10.6.6.12,14337
User,4797,1789469925,Account335,10.6.6.33,13824
Machine,4724,1789478110,Account602,10.6.6.74,13824
Machine,4673,1789468795,Account209,10.24.2.140,13056
Machine,4724,1789475261,Account671,10.24.2.215,13824
User,5145,1789097412,Account109,10.24.2.131,12811
User,4663,1789478489,Account501,10.168.5.123,12812
Machine,4624,1789478099,Account684,10.235.9.123,12544
Unknown,4660,1789464806,Account9,10.168.5.36,12800
Machine,4801,1789471955,Account457,10.168.5.161,12551
User,5145,1788979271,Account308,10.168.5.224,12811
User,4672,1789476428,Account193,10.235.9.42,12548
Unknown,4660,1789458772,Account358,10.168.5.106,12800
Machine,4702,1789470982,Account455,10.6.6.90,12804
Unknown,4742,1789466808,Account116,10.235.9.75,13825
Unknown,4948,1789475750,Account637,10.6.6.53,13571
Unknown,5145,1789482210,Account51,10.235.9.109,12811
User,4798,1789472647,Account385,10.6.6.84,13824
User,4701,1789470190,Account655,10.24.2.127,12804
Unknown,6416,1789467986,Account65,10.6.6.51,13316
User,4778,1789473697,Account487,10.24.2.143,12551
Machine,4776,1789479159,Account291,10.235.9.82,14336
Machine,4673,1789482277,Account630,10.168.5.220,13056
Machine,4688,1789475758,Account31,10.24.2.152,13312
User,4663,1789464937,Account422,10.24.2.138,12812
User,5136,1789476526,Account490,10.168.5.28,14081
Unknown,5157,1789472218,Account254,10.235.9.116,12810
Machine,4770,1789459024,Account558,10.24.2.250,14337
Unknown,4702,1789471808,Account577,10.24.2.128,12804
Machine,5140,1789472720,Account649,10.24.2.142,12808
User,4674,1789474529,Account99,10.24.2.190,13056
Machine,5156,1789471706,Account60,10.235.9.188,12810
Machine,4662,1789475262,Account232,10.235.9.237,14080
Machine,4662,1789476585,Account396,10.235.9.230,14080
Machine,4905,1789460358,Account537,10.6.6.54,13568
Machine,4768,1789478602,Account485,10.235.9.46,14339
User,4768,1789468426,Account637,10.24.2.186,14339
User,4797,1788908399,Account5,10.235.9.206,13824
Unknown,5449,1789258729,Account570,10.235.9.160,13572
Unknown,4801,1789468387,Account674,10.24.2.109,12551
Machine,5158,1789475894,Account691,10.168.5.232,12810
User,5145,1789461142,Account75,10.168.5.157,12811
Machine,4662,1789469686,Account112,10.235.9.176,14080
Machine,4670,1789467156,Account695,10.168.5.200,13570
Machine,5140,1789478983,Account670,10.235.9.223,12808
Unknown,4948,1789464360,Account129,10.6.6.16,13571
Unknown,4770,1789476256,Account124,10.24.2.136,14337
Unknown,4770,1789471853,Account302,10.24.2.90,14337
Machine,5136,1789460743,Account324,10.6.6.85,14081
Unknown,4957,1789466692,Account469,10.24.2.88,13571
Machine,4904,1789467376,Account499,10.235.9.160,13568
Unknown,4801,1789465148,Account684,10.168.5.196,12551
User,4663,1789474752,Account438,10.168.5.226,12812
Unknown,4634,1789452799,Account313,10.6.6.81,12545
Machine,4724,1789474822,Account333,10.235.9.186,13824
Unknown,4800,1789467797,Account71,10.168.5.182,12551
Machine,5140,1789473222,Account696,10.168.5.54,12808
Machine,4768,1789472267,Account691,10.235.9.120,14339
User,4798,1789466877,Account598,10.168.5.76,13824
Unknown,4957,1789468253,Account301,10.168.5.87,13571
Machine,5145,1789486817,Account74,10.168.5.85,12811
User,5145,1789470528,Account300,10.6.6.18,12811
Machine,4729,1789478679,Account418,10.168.5.161,13826
Machine,5156,1789471802,Account45,10.6.6.69,12810
User,6427,1789471957,Account204,10.168.5.100,12555
Machine,4624,1789478784,Account631,10.235.9.146,12544
Unknown,5145,1789480211,Account615,10.235.9.48,12811
Unknown,4946,1789460012,Account385,10.168.5.219,13571
Machine,5061,1789481498,Account557,10.6.6.43,12290
Machine,5058,1789482962,Account280,10.24.2.151,12292
Unknown,5058,1789466622,Account77,10.6.6.3,12292
Unknown,4797,1789457779,Account154,10.168.5.182,13824
Unknown,6427,1789466898,Account658,10.235.9.90,12555
Machine,4624,1789480004,Account680,10.235.9.47,12544
Unknown,4957,1789465374,Account463,10.235.9.88,13571
User,4905,1789477843,Account639,10.235.9.83,13568
Machine,4742,1789472076,Account312,10.24.2.198,13825
Machine,5136,1789471853,Account171,10.24.2.111,14081
Machine,4697,1789467438,Account113,10.24.2.242,12289
Unknown,5449,1789463317,Account88,10.24.2.98,13572
Unknown,4770,1789464101,Account95,10.24.2.140,14337
Unknown,5449,1789460568,Account68,10.168.5.119,13572
User,4800,1789463238,Account62,10.24.2.129,12551
Unknown,4771,1789471512,Account199,10.24.2.122,14339
Unknown,4770,1789465711,Account641,10.168.5.180,14337
Unknown,6427,1789463539,Account375,10.6.6.59,12555
User,4769,1789468672,Account401,10.235.9.113,14337
Unknown,4769,1789461894,Account277,10.235.9.99,14337
Machine,5140,1789479331,Account121,10.168.5.202,12808
User,4797,1789471393,Account462,10.24.2.228,13824
Unknown,4769,1789475346,Account638,10.6.6.33,14337
Unknown,4770,1789470556,Account341,10.168.5.170,14337
Machine,4634,1789461978,Account72,10.24.2.198,12545
Machine,4738,1789472027,Account368,10.24.2.243,13824
Machine,4697,1789470004,Account309,10.168.5.106,12289
Machine,4662,1789470789,Account415,10.6.6.29,14080
Machine,4798,1789472673,Account115,10.6.6.14,13824
Machine,4611,1789477727,Account370,10.168.5.57,12289
Unknown,4728,1789466269,Account566,10.235.9.119,13826
Unknown,4660,1789474056,Account329,10.235.9.227,12800
Unknown,4946,1789457646,Account55,10.235.9.112,13571
Unknown,5061,1789460991,Account1,10.24.2.160,12290
Machine,4688,1789480128,Account492,10.168.5.128,13312
User,4797,1789465544,Account663,10.6.6.5,13824
Machine,5140,1789479198,Account292,10.168.5.201,12808
User,5145,1788879673,Account247,10.168.5.56,12811
Machine,4688,1789458917,Account143,10.235.9.77,13312
Machine,5140,1789472798,Account666,10.168.5.185,12808
User,4778,1789474709,Account120,10.168.5.117,12551
Machine,4611,1789482441,Account94,10.168.5.209,12289
Machine,4670,1789469549,Account259,10.6.6.32,13570
Unknown,4946,1789469305,Account504,10.24.2.92,13571
Unknown,4771,1789474801,Account9,10.235.9.201,14339
Unknown,4946,1789467838,Account182,10.24.2.145,13571
Machine,4670,1789472531,Account191,10.168.5.31,13570
User,4728,1789463181,Account465,10.6.6.71,13826
Machine,4697,1789476208,Account692,10.24.2.90,12289
Machine,4688,1789474410,Account57,10.168.5.131,13312
Machine,4948,1789470946,Account359,10.235.9.173,13571
Unknown,6427,1789460629,Account366,10.168.5.62,12555
Unknown,4801,1789464761,Account588,10.168.5.142,12551
Unknown,4660,1789282039,Account147,10.168.5.70,12800
User,4770,1789466283,Account652,10.24.2.197,14337
Machine,4768,1789483602,Account658,10.24.2.182,14339
Machine,4674,1789478515,Account395,10.24.2.226,13056
User,4625,1789177045,Account42,10.24.2.200,12544
Machine,4724,1789473173,Account130,10.24.2.122,13824
User,4797,1789470532,Account232,10.6.6.22,13824
User,4797,1789127122,Account350,10.168.5.183,13824
Machine,4648,1789468260,Account184,10.235.9.163,12544
Unknown,4660,1789456218,Account419,10.24.2.83,12800
User,4778,1789472445,Account23,10.24.2.226,12551
Machine,4688,1789488476,Account631,10.168.5.181,13312
Machine,5140,1789483596,Account138,10.235.9.157,12808
Machine,5059,1789476341,Account543,10.24.2.105,12292
Unknown,4769,1789465885,Account390,10.235.9.112,14337
User,4656,1789026049,Account351,10.235.9.178,12800
User,5145,1789468889,Account688,10.24.2.175,12811
Machine,4662,1789471657,Account121,10.24.2.124,14080
Machine,4672,1789479647,Account604,10.235.9.242,12548
Machine,4799,1789471662,Account211,10.235.9.178,13826
Machine,4624,1789476289,Account615,10.24.2.219,12544
Unknown,4904,1789466204,Account656,10.6.6.29,13568
Unknown,4728,1789473510,Account225,10.168.5.232,13826
Machine,5158,1789480464,Account215,10.168.5.171,12810
User,5136,1789472583,Account672,10.168.5.142,14081
Unknown,5379,1789470663,Account132,10.168.5.192,13824
Machine,4742,1789470509,Account120,10.6.6.43,13825
Unknown,4702,1789477273,Account220,10.24.2.117,12804
User,4674,1789463557,Account289,10.6.6.56,13056
Unknown,4779,1789465108,Account237,10.235.9.45,12551
Unknown,5158,1789470105,Account672,10.168.5.156,12810
Machine,5136,1789466908,Account621,10.6.6.84,14081
Machine,5379,1789474081,Account531,10.24.2.220,13824
Machine,5379,1789473750,Account360,10.24.2.126,13824
Machine,4702,1789470769,Account651,10.235.9.200,12804
Machine,4702,1789473234,Account675,10.24.2.146,12804
Machine,4672,1789472514,Account103,10.168.5.86,12548
Unknown,4771,1789469363,Account63,10.6.6.33,14339
Unknown,4660,1789465075,Account209,10.24.2.222,12800
Machine,5379,1789465395,Account278,10.168.5.104,13824
Machine,4724,1789475412,Account144,10.168.5.35,13824
Machine,4778,1789474448,Account69,10.24.2.202,12551
Unknown,4771,1789461392,Account638,10.168.5.239,14339
Unknown,4800,1789459964,Account622,10.168.5.156,12551
Machine,4624,1789475810,Account578,10.168.5.201,12544
User,5145,1788906657,Account349,10.168.5.25,12811
User,4768,1789472348,Account544,10.235.9.230,14339
User,4674,1789470208,Account442,10.168.5.91,13056
Machine,4702,1789476213,Account36,10.168.5.108,12804
User,5145,1789008453,Account179,10.24.2.91,12811
Machine,4656,1789471581,Account326,10.168.5.236,12800
User,6427,1789462195,Account674,10.168.5.122,12555
Unknown,5449,1789460052,Account249,10.168.5.151,13572
Machine,4702,1789481842,Account446,10.168.5.92,12804
Unknown,4660,1789469213,Account238,10.168.5.34,12800
Machine,4738,1789475758,Account141,10.24.2.149,13824
User,4625,1789466331,Account289,10.168.5.91,12544
Machine,4697,1789470890,Account636,10.168.5.73,12289
Unknown,5157,1789469650,Account628,10.168.5.196,12810
Machine,5058,1789469969,Account71,10.24.2.196,12292
Machine,4801,1789469085,Account48,10.235.9.237,12551
Unknown,5156,1789463155,Account391,10.168.5.33,12810
Machine,4673,1789473110,Account109,10.235.9.74,13056
User,4905,1789475181,Account218,10.24.2.172,13568
Machine,5158,1789476504,Account535,10.168.5.156,12810
User,5449,1789457006,Account353,10.235.9.207,13572
Machine,4672,1789473900,Account668,10.24.2.122,12548
User,4797,1789466900,Account279,10.235.9.213,13824
Unknown,4771,1789478231,Account340,10.168.5.113,14339
Unknown,5158,1789473272,Account75,10.235.9.136,12810
Unknown,5157,1789475612,Account675,10.24.2.111,12810
Unknown,4729,1789470372,Account464,10.235.9.170,13826
Machine,4728,1789468573,Account636,10.6.6.59,13826
Machine,4799,1789470307,Account60,10.168.5.234,13826
Machine,5379,1789481600,Account223,10.168.5.30,13824
Unknown,5061,1789461739,Account7,10.235.9.58,12290
Machine,6416,1789482327,Account338,10.235.9.106,13316
Machine,5156,1789474530,Account308,10.235.9.91,12810
Machine,5140,1789476189,Account211,10.168.5.162,12808
User,4634,1789470290,Account635,10.235.9.50,12545
Unknown,5058,1789469091,Account369,10.168.5.185,12292
Machine,4662,1789470174,Account626,10.235.9.243,14080
User,4776,1789476102,Account521,10.24.2.208,14336
Unknown,4770,1789459349,Account444,10.24.2.117,14337
Machine,6427,1789465810,Account155,10.24.2.150,12555
User,5145,1788984895,Account182,10.24.2.223,12811
Unknown,4634,1789479850,Account10,10.24.2.79,12545
Unknown,5058,1789104726,Account25,10.168.5.141,12292
User,4778,1789476400,Account53,10.235.9.245,12551
Unknown,4801,1789475643,Account47,10.168.5.217,12551
Machine,5059,1789477838,Account172,10.168.5.231,12292
Machine,4798,1789477559,Account432,10.235.9.57,13824
Unknown,4627,1789456362,Account603,10.168.5.160,12554
Unknown,4801,1789469177,Account392,10.168.5.74,12551
Machine,4648,1789474118,Account624,10.168.5.220,12544
Unknown,4627,1789464983,Account661,10.24.2.222,12554
Unknown,4660,1789469271,Account416,10.24.2.250,12800
Machine,4724,1789474908,Account638,10.168.5.84,13824
Machine,5058,1789467022,Account300,10.235.9.119,12292
Machine,4769,1789466836,Account233,10.168.5.134,14337
User,4656,1789468450,Account172,10.24.2.223,12800
Machine,5145,1789485967,Account453,10.168.5.109,12811
Unknown,4957,1789473541,Account84,10.168.5.209,13571
Machine,4697,1789468972,Account679,10.24.2.119,12289
User,5136,1789473931,Account444,10.168.5.29,14081
User,4656,1789474830,Account216,10.235.9.44,12800
Unknown,4946,1789456649,Account498,10.24.2.90,13571
User,5059,1789477500,Account648,10.168.5.53,12292
Unknown,4801,1789466745,Account215,10.6.6.46,12551
Unknown,5158,1789481372,Account357,10.24.2.150,12810
Machine,4799,1789475671,Account347,10.24.2.139,13826
User,5145,1789020473,Account86,10.6.6.22,12811
Machine,5156,1789468561,Account505,10.6.6.81,12810
Unknown,5157,1789460463,Account267,10.235.9.150,12810
User,4663,1789471237,Account371,10.168.5.70,12812
Machine,4724,1789472176,Account669,10.235.9.184,13824
Machine,4798,1789474319,Account433,10.24.2.225,13824
Machine,6416,1789474773,Account317,10.24.2.138,13316
User,5145,1789471893,Account603,10.235.9.49,12811
User,4663,1789466450,Account347,10.235.9.208,12802
Machine,5158,1789478983,Account657,10.168.5.221,12810
Machine,4799,1789476820,Account117,10.24.2.174,13826
Unknown,4948,1789456588,Account639,10.6.6.19,13571
User,4797,1789465475,Account222,10.168.5.31,13824
Machine,4611,1789477525,Account690,10.168.5.127,12289
Unknown,4778,1789465952,Account143,10.235.9.181,12551
